Word,Transcribed,Wer Error,Score
koffert, Koffert,0.14285714285714285,5
koffert, Koffert,0.14285714285714285,4
koffert, Koffert,0.14285714285714285,4
koffert, Koffert..,0.3333333333333333,5
koffert, Koffert,0.14285714285714285,4
koffert, Koffert,0.14285714285714285,5
koffert, Koffert..,0.3333333333333333,5
koffert,offert,0.16666666666666666,5
koffert, Gårsflink,0.8888888888888888,1
koffert, gå føtt?,0.75,4
koffert, Koffert,0.14285714285714285,4
koffert, hvorfor?,0.625,4
koffert, Og klipp,1.0,3
koffert, Koffert,0.14285714285714285,4
koffert, Godført,0.42857142857142855,4
koffert, koffert!,0.125,3
koffert, Koffert,0.14285714285714285,5
tralle, Tralle,0.16666666666666666,5
tralle, treue?,0.6666666666666666,3
tralle, Tralle,0.16666666666666666,3
tralle, Tralle,0.16666666666666666,5
tralle, Det er..,0.875,2
tralle, Trollet,0.42857142857142855,3
tralle, Kjolle,0.5,3
tralle, Drave,0.6,3
tralle, tralie?,0.2857142857142857,3
tralle, Trelle,0.3333333333333333,5
tralle, tralle?,0.14285714285714285,5
tralle, Talla,0.6,4
tralle, Jobb,1.5,1
tralle, Troll,0.6,5
tralle, Tralle,0.16666666666666666,5
tralle, Tralle..,0.375,4
tralle, Tralle,0.16666666666666666,5
tralle, Tralle,0.16666666666666666,4
tralle, Tolle,0.6,3
tralle, Et eller annet,0.7142857142857143,3
tralle, Tralle..,0.375,4
tralle, tralle?,0.14285714285714285,5
tralle, Tralle,0.16666666666666666,4
tralle, Tralle,0.16666666666666666,4
tralle, tørre?,0.8333333333333334,2
tralle, Tralle,0.16666666666666666,5
tralle, kalle?,0.5,3
tralle, Det er det alle,0.6,5
tralle, Drolle,0.3333333333333333,5
tralle, trolley?,0.375,3
tralle, Tralle,0.16666666666666666,5
tralle, er det?,0.8571428571428571,3
tralle, Tralle,0.16666666666666666,4
tralle, er du lei?,0.7,2
tralle, tror du det?,0.75,4
tralle, drale?,0.5,4
tralle, Tralde,0.3333333333333333,3
tralle, Krallen,0.2857142857142857,3
tralle, Tralle,0.16666666666666666,5
tralle, Tralle,0.16666666666666666,5
tralle, Tralle..,0.375,3
tralle, Dere er..,0.8888888888888888,1
tralle, Trolle,0.3333333333333333,5
tralle, Troll,0.6,3
tralle, tralle?,0.14285714285714285,4
tralle, Klalla,0.5,3
tralle, Tralle,0.16666666666666666,4
tralle, Trolle,0.3333333333333333,5
tralle, drale?,0.5,4
tralle, Til alle,0.5,5
tralle, tralle?,0.14285714285714285,4
tralle, Tragtrelle,0.5,4
bleie, Breie,0.4,4
bleie, freje?,0.6666666666666666,2
bleie, Brøye,0.8,3
bleie, Deilig. Bedre ikke,0.7777777777777778,3
bleie, Bleie,0.2,5
bleie, Pleie,0.2,5
bleie, Det er det,0.8,2
bleie, Blei,0.5,3
bleie, Breie,0.4,3
bleie, Pleie,0.2,4
bleie, hvor er jeg?,0.8333333333333334,3
bleie, Bleie,0.2,4
bleie, greie?,0.5,3
bleie, Røye,1.0,3
bleie, Breie,0.4,3
bleie, Breie,0.4,3
bleie, bleier!,0.2857142857142857,4
bleie, Bleia..,0.5714285714285714,5
bleie, Pleie,0.2,5
bleie, Braie,0.6,3
bleie, Bleie,0.2,4
bleie, Braie,0.6,2
bleie, Røye,1.0,2
bleie, Bleie,0.2,5
bleie, Bleie kan betale pause,0.8181818181818182,5
bleie, Breie,0.4,3
bleie, Breie,0.4,3
bleie, Bleie,0.2,5
bleie, Greie,0.4,3
bleie," bra, ikke?",0.7,3
bleie, Jeg ble ingen,0.6153846153846154,3
bleie, hvor er jeg?,0.8333333333333334,3
bleie, Bleie,0.2,5
bleie, Bleie,0.2,5
bleie, Pleie,0.2,4
bleie, Nei,1.0,3
bleie, Bleier,0.3333333333333333,3
bleie, Bra,1.6666666666666667,3
bleie, Løye,1.0,5
bleie, Bleie,0.2,5
bleie, Bleie,0.2,5
bleie, hvor er jeg?,0.8333333333333334,3
bleie, breie?,0.3333333333333333,3
bleie, Bleie,0.2,5
bleie, Nei,1.0,5
bleie, Strøye,0.8333333333333334,3
bleie, Nei..,0.8,5
bleie, På reie,0.5714285714285714,2
bleie, Bløye,0.6,5
bleie, bleie?,0.16666666666666666,5
bleie, Brøye..,0.8571428571428571,3
bleie, Nei,1.0,4
sjø, Sjøl,0.5,4
sjø, Sjø,0.3333333333333333,5
sjø, sju?,0.5,5
sjø, Ja,1.5,4
sjø, Sjø,0.3333333333333333,5
sjø, Simen..,1.0,5
sjø, Sjø,0.3333333333333333,5
sjø, Sjø,0.3333333333333333,5
sjø, Sjø,0.3333333333333333,5
sjø, Sjø,0.3333333333333333,5
sjø, sherre?,0.8571428571428571,4
sjø, Sjø,0.3333333333333333,4
sjø, Skje,0.75,3
sjø, Sjø,0.3333333333333333,4
sjø, Sjø,0.3333333333333333,5
sjø, Sjø,0.3333333333333333,5
sjø, Tjue,0.75,5
sjø, Sjø,0.3333333333333333,5
sjø, Sjø,0.3333333333333333,4
sjø, Sjø,0.3333333333333333,5
sjø, Sja,0.6666666666666666,3
sjø, Shah..,1.0,3
sjø, Sjø,0.3333333333333333,5
sjø, Sjø,0.3333333333333333,5
sjø, hva skjer?,0.8,5
sjø, Sjø,0.3333333333333333,5
sjø, Sjø,0.3333333333333333,5
sjø, Fu,1.5,3
sjø, sjø?,0.25,5
sjø, K,3.0,4
sjø, Ja,1.5,3
sjø, Sjø,0.3333333333333333,5
sjø, Kjør,0.5,5
sjø, Sjø,0.3333333333333333,5
sjø, Sjø,0.3333333333333333,5
sjø, Sjø,0.3333333333333333,5
sjø, Tjø,0.3333333333333333,4
sjø, sjø?,0.25,5
sjø, Sjø,0.3333333333333333,5
sjø, Sjø,0.3333333333333333,5
sjø, Sju,0.6666666666666666,4
sjø, Sjø,0.3333333333333333,5
sjø, Kanskje..,0.7777777777777778,5
sjø, Kjø,0.3333333333333333,5
sjø, Sjø,0.3333333333333333,5
sjø, Sjo..,0.8,4
sjø, Se,1.5,4
sjø, Sjå,0.6666666666666666,4
sjø, Sjø,0.3333333333333333,5
sjø, Sjø,0.3333333333333333,5
sjø, Sjø,0.3333333333333333,5
svare, Svare..,0.42857142857142855,4
svare, Svaret..,0.5,3
svare, Svaret..,0.5,3
svare, sparet?,0.42857142857142855,4
svare, Svare..,0.42857142857142855,5
svare, Svare..,0.42857142857142855,4
svare, Svaret,0.3333333333333333,3
svare, Svare..,0.42857142857142855,3
svare, Svare,0.2,5
svare, Svaret..,0.5,3
svare, Svare..,0.42857142857142855,4
svare, svare?,0.16666666666666666,3
svare, Svare,0.2,5
svare, Svaret,0.3333333333333333,4
svare, Svar..,0.5,3
svare, Svaret,0.3333333333333333,5
svare, Svære,0.4,3
svare, Svaret,0.3333333333333333,4
svare, Svaret..,0.5,4
svare, Svaret,0.3333333333333333,4
ugle, Og det..,0.75,2
ugle, Uggere,0.6666666666666666,3
ugle, Ugle,0.25,4
ugle, Ugle,0.25,3
ugle, Ryggene,0.7142857142857143,3
ugle," Og, Gulla..",0.8181818181818182,4
ugle, unker det?,0.8,2
ugle, Ugle,0.25,4
ugle, Igle,0.25,3
ugle, Ugren,0.6,3
ugle, Ungle,0.4,2
ugle, Ble,0.6666666666666666,4
ugle, Roger,0.8,3
ugle, ugre?,0.4,2
ugle, inkled?,0.7142857142857143,1
ugle, Ugle,0.25,5
ugle, Ugle,0.25,3
ugle, Oblet,0.6,4
ugle, Ugle,0.25,4
ugle, så det?,0.8571428571428571,2
ugle, Agder,0.6,3
ugle, Endelig,0.8571428571428571,4
ugle, Ugle,0.25,5
ugle, Uggere,0.6666666666666666,3
ugle, Ygle,0.25,5
ugle, Hyggelig,0.75,4
ugle, Hun ble,0.5714285714285714,2
ugle, ogle?,0.4,3
ugle, Ydle,0.5,4
ugle, Ugle,0.25,4
ugle, Lugle,0.2,5
ugle, Litt,1.0,3
ugle, Ønkeret,0.8571428571428571,2
ugle, unnskyld?,0.7777777777777778,2
ugle, Ugguret,0.7142857142857143,2
ugle, Ugre,0.5,3
ugle, Uggrud,0.8333333333333334,2
ugle, Liggre,0.6666666666666666,2
ugle, ugler du?,0.5555555555555556,3
ugle, Øgolen,0.5,2
ugle, Ugle..,0.5,5
ugle, Ugle,0.25,3
ugle, Ikke går det..,0.8571428571428571,2
ugle, Ugle,0.25,5
ugle, Ok,2.0,3
ugle, Ikke..,0.8333333333333334,2
ugle, Ugder..,0.7142857142857143,3
ugle, Ugle,0.25,5
ugle, Ugle,0.25,5
ugle, Ekle,0.5,4
dykke, Dikke,0.4,5
dykke, Dykke,0.2,5
dykke, Dikke,0.4,4
dykke, diky?,0.6,3
dykke," litt, da?",1.0,4
dykke, Dykke,0.2,5
dykke, Digge,0.8,4
dykke, Dykke,0.2,5
dykke, Dykke,0.2,5
dykke, tykke?,0.3333333333333333,3
dykke, Dykke,0.2,4
dykke, Digge,0.8,4
dykke, Dykkar,0.5,4
dykke, Hun digger,0.8,4
dykke, Dykke,0.2,5
dykke, ikke?,0.6,4
dykke, Tykke,0.2,3
dykke, Skrukke,0.5714285714285714,5
dykke, Ikke,0.5,5
dykke, Dukke,0.4,3
dykke, Dytte..,0.7142857142857143,3
dykke, Ikke..,0.6666666666666666,5
dykke, ikke?,0.6,4
dykke, ikke?,0.6,4
dykke," Digg, du",1.0,2
dykke, dykke?,0.16666666666666666,4
dykke, Dikke,0.4,4
dykke, Ikke,0.5,5
dykke, Dykke,0.2,5
dykke, Jeg vet ikke..,0.7857142857142857,5
dykke, Dykke,0.2,4
dykke, Dykke,0.2,4
dykke, Dikke..,0.5714285714285714,4
dykke, Bikke,0.4,4
dykke, Dikke,0.4,5
dykke, Dykke..,0.42857142857142855,5
dykke, gikke?,0.5,4
dykke, Digg,1.25,3
dykke, dykke?,0.16666666666666666,5
dykke, Dykke,0.2,5
dykke, Jeg døde,0.875,4
dykke, dykke?,0.16666666666666666,5
dykke, Dekke,0.4,5
dykke, Ikke,0.5,5
dykke, Dykke,0.2,4
dykke, Dikke..,0.5714285714285714,4
dykke, Ikke,0.5,5
dykke, Digg,1.25,5
dykke, Du den..,0.875,3
dykke, Bikke,0.4,5
dykke, Ikke,0.5,5
dykke, Dikke,0.4,3
drops, Stopp,0.6,4
drops, Drops,0.2,5
drops, Dråpe,0.6,4
drops, Drops,0.2,5
drops, Drops,0.2,5
drops, Drops,0.2,5
drops, Drøps,0.4,4
drops, Draps,0.4,3
drops, ops!,0.75,5
drops, Drops,0.2,5
drops, Props,0.2,4
drops, Drops,0.2,3
drops, Gjør opp,0.625,4
drops, Drops,0.2,5
drops, Drops,0.2,5
drops, Drops,0.2,5
drops, Drops,0.2,5
drops, Den obs,0.7142857142857143,3
drops, drops!,0.16666666666666666,5
drops, Kropps..,0.5,3
drops, drops!,0.16666666666666666,5
drops, drops!,0.16666666666666666,5
drops, Kropp,0.4,5
drops, drops!,0.16666666666666666,5
drops, Dors,0.75,5
drops, Struts,0.6666666666666666,5
drops, Drops,0.2,5
drops, Drops,0.2,5
drops, Klops,0.4,2
drops, Klaps,0.6,1
drops, Draps,0.4,3
drops, Drops,0.2,5
drops, Drops,0.2,5
drops, Drops,0.2,5
drops, Rops,0.5,3
drops, Gratis,0.6666666666666666,4
drops, drops!,0.16666666666666666,5
drops, dreps!,0.3333333333333333,4
drops, Kropps,0.3333333333333333,2
drops, Pops,0.5,2
drops, Gi opp,0.6666666666666666,3
drops, Dros,0.5,5
drops, Dråpe,0.6,4
drops, Laks,1.0,3
drops, Drops,0.2,5
drops, drops?,0.16666666666666666,5
drops, Drops,0.2,5
drops, drops!,0.16666666666666666,5
drops, trops!,0.3333333333333333,5
drops, truls?,0.6666666666666666,2
drops, Drops,0.2,5
flagg, Flagg,0.2,5
flagg, Sagk,0.75,4
flagg, Flagg,0.2,5
flagg, fredag?,0.5714285714285714,4
flagg, ja?,1.3333333333333333,3
flagg, Redd,1.25,1
flagg, Fra..,0.8,3
flagg, Flagg,0.2,5
flagg, Flagg,0.2,5
flagg, Frang..,0.7142857142857143,2
flagg, Bra,1.3333333333333333,3
flagg, Frank,0.8,2
flagg," Flagg, det ble tegnet",0.8095238095238095,5
flagg, Flagg,0.2,5
flagg, Flagg,0.2,5
flagg, frøken?,0.8571428571428571,2
flagg, Frøken,1.0,2
flagg, Fragg,0.4,3
flagg, slik?,0.8,3
flagg, frog?,0.6,3
flagg, Fra..,0.8,3
flagg, flagg!,0.16666666666666666,5
flagg, Flagg,0.2,5
flagg, Takk,1.0,4
flagg, Franklund,0.8888888888888888,2
flagg, frank?,0.6666666666666666,2
flagg, god fordag!,0.7272727272727273,5
flagg, Flang,0.4,3
flagg, flagg!,0.16666666666666666,3
flagg, Smerk,1.0,2
flagg, Frøken,1.0,2
flagg, Fredrac,1.0,2
flagg, Flagg,0.2,5
flagg, Flagg,0.2,5
flagg, Fram..,0.8333333333333334,2
flagg, Frank..,0.8571428571428571,2
flagg, Slett,0.8,2
flagg, Før eller ikke,0.9285714285714286,2
flagg, Takk,1.0,2
flagg, Flagg,0.2,5
flagg, Det,1.6666666666666667,2
flagg, Frakk,0.8,2
flagg, Flagg..,0.42857142857142855,5
flagg, frakk?,0.6666666666666666,2
flagg, Flagg,0.2,5
flagg, Flagg,0.2,5
flagg, Vlagg,0.2,3
flagg, Strang,0.6666666666666666,2
flagg, for alt?,0.75,2
flagg, Sånn..,1.0,2
sjakk, Shaggi,0.8333333333333334,3
sjakk, Sjakk,0.2,4
sjakk, Sjekk,0.4,3
sjakk, sjakk!,0.16666666666666666,4
sjakk, skjerp!,0.7142857142857143,5
sjakk, Sjakk,0.2,5
sjakk, Sjakk,0.2,4
sjakk, Skjørt,0.8333333333333334,2
sjakk, Sjakk,0.2,5
sjakk, Sjakk,0.2,3
sjakk, søk!,0.75,3
sjakk, Sjekk,0.4,4
sjakk, Sjakk,0.2,5
sjakk, Sjakk,0.2,5
sjakk, Sjakk,0.2,4
sjakk, kjør!,0.8,3
sjakk, Sjakk,0.2,5
sjakk, sjekk!,0.3333333333333333,5
sjakk, Sjakk,0.2,5
sjakk, Sjakk. Sjøkk,0.6666666666666666,4
sjakk, sjakk!,0.16666666666666666,4
sjakk, Sjakk,0.2,4
sjakk, Søppel,1.0,3
sjakk, Sjakk,0.2,4
sjakk, Takk,0.5,3
sjakk, Kjøtt,0.8,2
sjakk, Sjakk,0.2,4
sjakk, sjakk!,0.16666666666666666,5
sjakk, Kjøtt,0.8,4
sjakk, Sjakk,0.2,5
sjakk, Skjønt..,0.875,4
sjakk, Sjakk,0.2,3
sjakk, Sjukk,0.4,3
sjakk, Sjakk,0.2,3
sjakk, Sjakk,0.2,5
sjakk, Skjørt,0.8333333333333334,2
sjakk, Sjakk,0.2,4
sjakk, Svart..,0.8571428571428571,5
sjakk, Sjakk,0.2,5
sjakk, kjekk!,0.5,4
sjakk, Sjakk,0.2,5
sjakk, sjekk!,0.3333333333333333,4
sjakk, Kjøkk..,0.5714285714285714,3
sjakk, Sjakk,0.2,4
sjakk, Slakk,0.4,4
sjakk, Sjakk,0.2,4
sjakk, Kjemp,0.8,4
sjakk, Sjakk,0.2,5
sjakk, Sjakk,0.2,4
sjakk, Kjøkk,0.4,3
skjorte, Stort,0.8,3
skjorte, Søte..,1.1666666666666667,2
skjorte, Snork,1.0,3
skjorte, Skjorte,0.14285714285714285,3
skjorte, Sju døde,0.875,3
skjorte, Kjøttet,0.7142857142857143,2
skjorte, Sjutte,0.6666666666666666,2
skjorte, Skjorte,0.14285714285714285,3
skjorte, Skytte..,0.75,2
skjorte, Skjorte,0.14285714285714285,4
skjorte, skjønte?,0.375,3
skjorte, Skjorte,0.14285714285714285,3
skjorte, Sorte,0.6,5
skjorte, Skjorte,0.14285714285714285,4
skjorte, Skjorte,0.14285714285714285,4
skjorte, Skjorte,0.14285714285714285,3
skjorte, Skjorte,0.14285714285714285,5
skjorte, Kjøttde,0.7142857142857143,2
skjorte, Skjorte,0.14285714285714285,3
skjorte, Skjorte,0.14285714285714285,3
skjorte, Skjorte,0.14285714285714285,5
skjorte, Skjorte,0.14285714285714285,3
skjorte, skjorte!,0.125,5
skjorte, Skjorte..,0.3333333333333333,4
skjorte, Stort hjorte,0.5833333333333334,5
skjorte, Skjorte,0.14285714285714285,4
skjorte, Skjorte,0.14285714285714285,5
skjorte, Skjorte..,0.3333333333333333,5
skjorte, Skjorte,0.14285714285714285,5
skjorte, Forte,0.6,4
skjorte, Skjorta,0.2857142857142857,3
skjorte, Skjorte,0.14285714285714285,5
skjorte, slutte?,0.7142857142857143,2
skjorte, Sorte,0.6,3
skjorte, Sju,2.0,5
skjorte, Kjøttet,0.7142857142857143,3
skjorte, skjorte!,0.125,3
skjorte, Skjorte,0.14285714285714285,5
skjorte, Skjøtte,0.42857142857142855,3
skjorte, skytte?,0.5714285714285714,2
skjorte, Fjorte,0.3333333333333333,4
skjorte, Sjutte,0.6666666666666666,3
skjorte, Kjorte,0.3333333333333333,4
skjorte, Skjorte,0.14285714285714285,5
skjorte, Skjorte,0.14285714285714285,5
skjorte, slutte?,0.7142857142857143,2
skjorte, Skjørte,0.2857142857142857,4
skjorte, Kjøttet,0.7142857142857143,3
skjorte, Skjorte,0.14285714285714285,5
skjorte, Skjult det,0.6,4
skjorte, Skjorte,0.14285714285714285,4
stjerne, Stjerne,0.14285714285714285,3
stjerne, Stjerne,0.14285714285714285,3
stjerne, stjerne?,0.125,3
stjerne, Stjerne,0.14285714285714285,4
stjerne, Stjerne,0.14285714285714285,5
stjerne, Stjerne,0.14285714285714285,5
stjerne, Støv,1.5,3
stjerne, Stjerne,0.14285714285714285,5
stjerne, Det er ned..,0.5833333333333334,2
stjerne, Stjerne,0.14285714285714285,5
stjerne, Stjerne,0.14285714285714285,4
stjerne, Stjerne,0.14285714285714285,3
stjerne, Stjerne,0.14285714285714285,4
stjerne, Ja,3.5,5
stjerne, Stjerne,0.14285714285714285,4
stjerne, Stjerne,0.14285714285714285,3
stjerne, Stjerne,0.14285714285714285,4
stjerne, Stjerne,0.14285714285714285,5
stjerne, Stjerne,0.14285714285714285,3
stjerne, Stener,0.6666666666666666,2
stjerne, Sterne,0.3333333333333333,3
stjerne, Det stjeler den,0.6,3
stjerne, Stjerne,0.14285714285714285,5
stjerne, Stjerne,0.14285714285714285,3
stjerne, Stjerne..,0.3333333333333333,4
stjerne, Stjerne,0.14285714285714285,5
stjerne, stjal den?,0.6,3
stjerne, Stjerne,0.14285714285714285,4
stjerne, Stjerne,0.14285714285714285,4
stjerne, Stjerne,0.14285714285714285,3
stjerne, Stjerne,0.14285714285714285,3
stjerne, stjålne!,0.375,3
stjerne, Stjerne,0.14285714285714285,3
stjerne, Stjerner,0.25,5
stjerne, Stjerne,0.14285714285714285,3
stjerne, Fjerde,0.5,4
stjerne, Stjerne,0.14285714285714285,3
stjerne, Stjerne,0.14285714285714285,3
stjerne, Stjerne,0.14285714285714285,3
stjerne, Stjerne,0.14285714285714285,5
stjerne, Stjøna,0.6666666666666666,2
stjerne, stjerne?,0.125,3
stjerne, Stjerne,0.14285714285714285,2
stjerne, Stjerne,0.14285714285714285,3
stjerne, Stjerne,0.14285714285714285,5
stjerne, Stjernere..,0.45454545454545453,3
stjerne, Steinar,0.7142857142857143,2
stjerne, Stjerne,0.14285714285714285,4
stjerne, Stjerne,0.14285714285714285,4
stjerne, Stjerne,0.14285714285714285,4
stjerne, Stjerne,0.14285714285714285,5
stjerne, Stjerne,0.14285714285714285,3
mur, mer?,0.5,5
mur, Mud,0.6666666666666666,3
mur, Mur..,0.6,4
mur, Mur,0.3333333333333333,4
mur, Myr,0.6666666666666666,5
mur, Mur,0.3333333333333333,4
mur, Mør,0.6666666666666666,3
mur, Mor,0.6666666666666666,4
mur, Mur,0.3333333333333333,4
mur, Lurt,0.5,5
mur, Mut,0.6666666666666666,3
mur, Mur,0.3333333333333333,5
mur, Mer,0.6666666666666666,4
mur, Mur,0.3333333333333333,5
mur, mur?,0.25,4
mur, Myr,0.6666666666666666,5
mur, Nei,1.0,3
mur, Muer,0.5,3
mur, Murs,0.5,3
mur, Hiv,1.0,5
ørn, er den...?,0.8,3
ørn, og der?,0.8571428571428571,5
ørn, Den,0.6666666666666666,5
ørn, Øn..,1.0,3
ørn, Og..,1.0,3
ørn, Jeg..,1.0,4
ørn, Alle..,1.0,4
ørn, er den...?,0.8,4
ørn, Jørn,0.25,4
ørn, Ørn,0.3333333333333333,4
ørn, Er..,0.75,4
ørn, Øn,1.0,4
ørn, Anne..,0.8333333333333334,3
ørn, Børn,0.25,5
ørn, Vel,1.0,5
ørn, Lønn,0.5,3
ørn, Oi..,1.0,1
ørn, Ja,1.5,4
ørn, Ørn,0.3333333333333333,5
ørn, Sånn,0.75,5
ørn, øl!,0.6666666666666666,4
ørn, Ørn..,0.6,4
ørn, Ørn,0.3333333333333333,5
ørn, I den,0.8,4
ørn, eh..,1.0,3
ørn, Oi..,1.0,3
ørn, Vel..,1.0,3
ørn, det er!,0.8571428571428571,3
ørn, Ja..,1.0,4
ørn, Morn,0.5,3
ørn, Ørn,0.3333333333333333,5
ørn, Unn..,0.8,4
ørn, Ørn,0.3333333333333333,3
ørn, En..,1.0,4
ørn, mø?,1.0,3
ørn, Er,1.0,4
ørn," Bø, han..",0.7777777777777778,5
ørn, Ørn,0.3333333333333333,3
ørn, Én..,1.0,5
ørn, Bjørn,0.4,2
ørn, Ørn,0.3333333333333333,3
ørn, Nam,1.0,3
ørn, Men..,0.8,4
ørn, Øy,1.5,4
ørn, Hei..,1.0,4
ørn, Ild,1.0,5
ørn, Støl,1.0,5
ørn, ørn?,0.25,5
ørn, En..,1.0,4
ørn, Oi..,1.0,2
ørn, vill?,1.0,2
dyne, Tynet,0.4,3
dyne, Dyne,0.25,4
dyne, Dina..,0.8333333333333334,5
dyne, Dyne,0.25,5
dyne, dine?,0.4,4
dyne, Dyne,0.25,4
dyne, Tine,0.5,3
dyne, Dine..,0.6666666666666666,5
dyne, Dine,0.5,4
dyne, dine?,0.4,4
dyne, Dyne,0.25,5
dyne, Dyne,0.25,5
dyne, dyne?,0.2,4
dyne, Dynene,0.5,4
dyne, dinnu?,0.6666666666666666,4
dyne, Digne,0.6,3
dyne, dingene?,0.625,4
dyne, Mhm,1.3333333333333333,3
dyne, Dine,0.5,4
dyne, Dine,0.5,5
dyne, Irona,0.8,5
dyne, dine?,0.4,5
dyne, Dyne,0.25,4
dyne, De er det,0.8888888888888888,3
dyne, gunnar?,0.8571428571428571,4
dyne, tine?,0.6,3
dyne, Dyne,0.25,4
dyne, dyne?,0.2,5
dyne, Dine,0.5,5
dyne, deale?,0.6666666666666666,5
dyne, Dine,0.5,3
dyne, Dinni,0.8,4
dyne, kim?,1.0,1
dyne, Dyne,0.25,4
dyne, dine!,0.4,5
dyne, Tyna,0.5,5
dyne, Gina..,0.8333333333333334,4
dyne, Dyle,0.5,5
dyne, jeg?,1.0,3
dyne, Tide,0.75,3
dyne, Begynne,0.5714285714285714,3
dyne, Dyne,0.25,4
dyne, Gyne,0.25,5
dyne, din?,0.5,3
dyne, Dyrene,0.5,5
dyne, Dyne,0.25,4
dyne, dine?,0.4,4
dyne, Dyne,0.25,4
dyne, Dyne,0.25,5
dyne, dyne?,0.2,4
dyne, Linne..,0.7142857142857143,4
skive, Skive,0.2,5
skive, Skive,0.2,4
skive, Skine,0.4,5
skive, Skyve,0.4,4
skive, Skyve,0.4,4
skive, Sjuve,0.6,4
skive, Skive,0.2,4
skive, Skyve deg,0.6666666666666666,3
skive, Kire,0.75,5
skive, Skive,0.2,5
skive, Si det,0.8333333333333334,4
skive, Skive,0.2,4
skive, Skye seg..,0.8,3
skive, Skyve,0.4,3
skive, Skyvet,0.5,5
skive, Tjue,1.0,3
skive, Hoi,1.3333333333333333,2
skive, Skyve,0.4,5
skive, Sju,1.6666666666666667,2
skive, Sju,1.6666666666666667,1
skive, Skyfør,0.8333333333333334,4
skive, Skyve,0.4,5
skive, Skive,0.2,5
skive, Skyve,0.4,3
skive, Skive,0.2,5
skive, skyven?,0.42857142857142855,3
skive, I skive,0.2857142857142857,5
skive, Skyve,0.4,3
skive, Skive,0.2,5
skive, Skyve,0.4,3
skive, skjøve?,0.42857142857142855,2
skive, Skyve,0.4,4
skive, Skjev,0.8,5
skive, Skyve,0.4,3
skive, Simon,1.0,5
skive, Skyve,0.4,3
skive, Hive,0.5,3
skive, Skyve,0.4,3
skive, Skive,0.2,4
skive, Tyve,0.75,4
skive, Skiven,0.3333333333333333,4
skive, Hive,0.5,3
skive, Skyve,0.4,3
skive, Skive,0.2,3
skive, skyvig?,0.5714285714285714,4
skive, Skyve,0.4,4
skive, Skyve,0.4,5
skive, Skive,0.2,5
skive, Psym,1.25,5
skive, Skyde,0.6,3
skive, Skyve,0.4,3
skive, så du det?,0.8,3
frukt, Fykt..,0.8333333333333334,4
frukt, frukt?,0.16666666666666666,5
frukt, Frukt,0.2,5
frukt, Flykt,0.6,5
frukt, Fukt,0.5,4
frukt, Vondt,0.8,3
frukt, frykt?,0.3333333333333333,5
frukt, Frykt,0.4,4
frukt, Flukt,0.4,5
frukt, Frykt,0.4,5
frukt, flukt?,0.3333333333333333,4
frukt, Srukt,0.2,5
frukt, Fett,1.0,4
frukt, Frykt,0.4,5
frukt, Frøken,0.6666666666666666,4
frukt, Fucks,0.8,2
frukt, Flaks,0.8,2
frukt, frykt?,0.3333333333333333,4
frukt, Perfekt,0.5714285714285714,5
frukt, Frukt,0.2,4
frukt, Pest,1.0,1
frukt, Flukt,0.4,3
frukt, frukt?,0.16666666666666666,4
frukt, Frukt,0.2,5
frukt, Følg opp,1.0,5
frukt, Fruks..,0.5714285714285714,3
frukt, Frukt,0.2,4
frukt, Frykt,0.4,5
frukt, Frukt,0.2,5
frukt, Fluks,0.6,3
frukt, Frykt,0.4,4
frukt, Mykt..,0.8333333333333334,3
frukt, Frukt,0.2,4
frukt, Frykt,0.4,3
frukt, Frukt,0.2,5
frukt, hva?,1.25,5
frukt, Frykt,0.4,5
frukt, Frykt,0.4,4
frukt, Slikt,0.6,4
frukt, Frukt,0.2,2
frukt, Frøken,0.6666666666666666,5
frukt, Flukt,0.4,5
frukt, Flukt,0.4,5
frukt, Rødt,1.0,5
frukt, Fluntkvulp,0.8,3
frukt, Frukt,0.2,5
frukt, Frykt,0.4,3
frukt, Frykt,0.4,3
frukt, rikt!,0.6,5
frukt, serdukt?,0.5,4
frukt, Høyt..,1.0,4
frukt, Frukt,0.2,5
skinke, Skinke,0.16666666666666666,4
skinke, Skinke,0.16666666666666666,5
skinke," sånn, da?",0.7777777777777778,3
skinke, Skinke,0.16666666666666666,3
skinke, Skinke,0.16666666666666666,5
skinke, Skinke,0.16666666666666666,3
skinke, Slinke,0.3333333333333333,5
skinke, Skinke,0.16666666666666666,5
skinke, Skinke,0.16666666666666666,5
skinke, Skynge,0.5,3
skinke, Slinken,0.42857142857142855,5
skinke, Supert,1.0,2
skinke, Skinke,0.16666666666666666,5
skinke, Skinke,0.16666666666666666,5
skinke, Sinnsjønke,0.6,2
skinke, Skinke,0.16666666666666666,3
skinke, Skjenke,0.42857142857142855,3
skinke, Skinke,0.16666666666666666,4
skinke, Skygge,0.6666666666666666,3
skinke, Skinke,0.16666666666666666,5
skinke, Skinke,0.16666666666666666,3
skinke, Skynke,0.3333333333333333,3
skinke, Kirke,0.6,5
skinke, Skinke,0.16666666666666666,4
skinke, Sinken,0.5,5
skinke, Skinke,0.16666666666666666,4
skinke, Skinke,0.16666666666666666,4
skinke, Skinke,0.16666666666666666,5
skinke, Skinke,0.16666666666666666,5
skinke, Skinke,0.16666666666666666,4
skinke, Synke..,0.7142857142857143,4
skinke, Sunke,0.6,5
skinke, Skinke,0.16666666666666666,3
skinke, Slinke,0.3333333333333333,3
